indicator,level,name,year,grp,estimate,moe,share,sharemoe
pov_age,4_towns,Roxbury,2017,ages65plus_poverty_status_determined,548,67,NA,NA
pov_age,4_towns,Roxbury,2017,ages65plus_poverty,28,24,0.051,0.043
pov_age,4_towns,Roxbury,2017,ages65plus_low_income,75,44,0.137,0.079
pov_age,4_towns,Salem,2017,ages0_17_poverty_status_determined,937,212,NA,NA
pov_age,4_towns,Salem,2017,ages0_17_poverty,32,43,0.034,0.045
pov_age,4_towns,Salem,2017,ages0_17_low_income,32,51,0.034,0.054
pov_age,4_towns,Salem,2017,ages65plus_poverty_status_determined,639,100,NA,NA
pov_age,4_towns,Salem,2017,ages65plus_poverty,29,51,0.045,0.079
pov_age,4_towns,Salem,2017,ages65plus_low_income,81,66,0.127,0.101
pov_age,4_towns,Salisbury,2017,ages0_17_poverty_status_determined,510,143,NA,NA
pov_age,4_towns,Salisbury,2017,ages0_17_poverty,15,34,0.029,0.066
pov_age,4_towns,Salisbury,2017,ages0_17_low_income,49,57,0.096,0.108
pov_age,4_towns,Salisbury,2017,ages65plus_poverty_status_determined,1197,209,NA,NA
pov_age,4_towns,Salisbury,2017,ages65plus_poverty,37,41,0.031,0.034
pov_age,4_towns,Salisbury,2017,ages65plus_low_income,179,91,0.15,0.071
pov_age,4_towns,Scotland,2017,ages0_17_poverty_status_determined,354,62,NA,NA
pov_age,4_towns,Scotland,2017,ages0_17_poverty,21,21,0.059,0.058
pov_age,4_towns,Scotland,2017,ages0_17_low_income,67,51,0.189,0.14
pov_age,4_towns,Scotland,2017,ages65plus_poverty_status_determined,204,50,NA,NA
pov_age,4_towns,Scotland,2017,ages65plus_poverty,12,20,0.059,0.097
pov_age,4_towns,Scotland,2017,ages65plus_low_income,24,35,0.118,0.169
pov_age,4_towns,Seymour,2017,ages0_17_poverty_status_determined,3768,464,NA,NA
pov_age,4_towns,Seymour,2017,ages0_17_poverty,190,106,0.05,0.027
pov_age,4_towns,Seymour,2017,ages0_17_low_income,1030,426,0.273,0.108
pov_age,4_towns,Seymour,2017,ages65plus_poverty_status_determined,2108,287,NA,NA
pov_age,4_towns,Seymour,2017,ages65plus_poverty,74,50,0.035,0.023
pov_age,4_towns,Seymour,2017,ages65plus_low_income,408,127,0.194,0.054
pov_age,4_towns,Sharon,2017,ages0_17_poverty_status_determined,273,109,NA,NA
pov_age,4_towns,Sharon,2017,ages0_17_poverty,92,78,0.337,0.252
pov_age,4_towns,Sharon,2017,ages0_17_low_income,126,96,0.462,0.299
pov_age,4_towns,Sharon,2017,ages65plus_poverty_status_determined,941,177,NA,NA
pov_age,4_towns,Sharon,2017,ages65plus_poverty,86,61,0.091,0.063
pov_age,4_towns,Sharon,2017,ages65plus_low_income,191,90,0.203,0.088
pov_age,4_towns,Shelton,2017,ages0_17_poverty_status_determined,7485,578,NA,NA
pov_age,4_towns,Shelton,2017,ages0_17_poverty,372,152,0.05,0.02
pov_age,4_towns,Shelton,2017,ages0_17_low_income,1295,296,0.173,0.037
pov_age,4_towns,Shelton,2017,ages65plus_poverty_status_determined,8011,526,NA,NA
pov_age,4_towns,Shelton,2017,ages65plus_poverty,373,143,0.047,0.018
pov_age,4_towns,Shelton,2017,ages65plus_low_income,1539,354,0.192,0.042
pov_age,4_towns,Sherman,2017,ages0_17_poverty_status_determined,716,151,NA,NA
pov_age,4_towns,Sherman,2017,ages0_17_poverty,0,12,0,0.017
pov_age,4_towns,Sherman,2017,ages0_17_low_income,28,58,0.039,0.081
pov_age,4_towns,Sherman,2017,ages65plus_poverty_status_determined,766,139,NA,NA
pov_age,4_towns,Sherman,2017,ages65plus_poverty,0,12,0,0.016
pov_age,4_towns,Sherman,2017,ages65plus_low_income,61,50,0.08,0.064
pov_age,4_towns,Simsbury,2017,ages0_17_poverty_status_determined,5870,432,NA,NA
pov_age,4_towns,Simsbury,2017,ages0_17_poverty,163,94,0.028,0.016
pov_age,4_towns,Simsbury,2017,ages0_17_low_income,447,203,0.076,0.034
pov_age,4_towns,Simsbury,2017,ages65plus_poverty_status_determined,3917,305,NA,NA
pov_age,4_towns,Simsbury,2017,ages65plus_poverty,143,82,0.037,0.021
pov_age,4_towns,Simsbury,2017,ages65plus_low_income,597,148,0.152,0.036
pov_age,4_towns,Somers,2017,ages0_17_poverty_status_determined,1894,248,NA,NA
pov_age,4_towns,Somers,2017,ages0_17_poverty,90,113,0.048,0.059
pov_age,4_towns,Somers,2017,ages0_17_low_income,250,156,0.132,0.081
pov_age,4_towns,Somers,2017,ages65plus_poverty_status_determined,1828,211,NA,NA
pov_age,4_towns,Somers,2017,ages65plus_poverty,77,53,0.042,0.029
pov_age,4_towns,Somers,2017,ages65plus_low_income,246,103,0.135,0.054
pov_age,4_towns,South Windsor,2017,ages0_17_poverty_status_determined,5616,422,NA,NA
pov_age,4_towns,South Windsor,2017,ages0_17_poverty,43,67,0.008,0.012
pov_age,4_towns,South Windsor,2017,ages0_17_low_income,281,123,0.05,0.022
pov_age,4_towns,South Windsor,2017,ages65plus_poverty_status_determined,4409,390,NA,NA
pov_age,4_towns,South Windsor,2017,ages65plus_poverty,262,113,0.059,0.025
pov_age,4_towns,South Windsor,2017,ages65plus_low_income,817,205,0.185,0.044
pov_age,4_towns,Southbury,2017,ages0_17_poverty_status_determined,4138,404,NA,NA
pov_age,4_towns,Southbury,2017,ages0_17_poverty,288,203,0.07,0.049
pov_age,4_towns,Southbury,2017,ages0_17_low_income,541,270,0.131,0.064
pov_age,4_towns,Southbury,2017,ages65plus_poverty_status_determined,5389,380,NA,NA
pov_age,4_towns,Southbury,2017,ages65plus_poverty,580,241,0.108,0.044
pov_age,4_towns,Southbury,2017,ages65plus_low_income,1159,291,0.215,0.052
pov_age,4_towns,Southington,2017,ages0_17_poverty_status_determined,8860,599,NA,NA
pov_age,4_towns,Southington,2017,ages0_17_poverty,335,131,0.038,0.015
pov_age,4_towns,Southington,2017,ages0_17_low_income,917,222,0.103,0.024
pov_age,4_towns,Southington,2017,ages65plus_poverty_status_determined,8639,511,NA,NA
pov_age,4_towns,Southington,2017,ages65plus_poverty,339,129,0.039,0.015
pov_age,4_towns,Southington,2017,ages65plus_low_income,1608,252,0.186,0.027
pov_age,4_towns,Sprague,2017,ages0_17_poverty_status_determined,577,116,NA,NA
pov_age,4_towns,Sprague,2017,ages0_17_poverty,112,66,0.194,0.108
pov_age,4_towns,Sprague,2017,ages0_17_low_income,297,108,0.515,0.156
pov_age,4_towns,Sprague,2017,ages65plus_poverty_status_determined,427,94,NA,NA
pov_age,4_towns,Sprague,2017,ages65plus_poverty,18,27,0.042,0.063
pov_age,4_towns,Sprague,2017,ages65plus_low_income,64,47,0.15,0.105
pov_age,4_towns,Stafford,2017,ages0_17_poverty_status_determined,2322,251,NA,NA
pov_age,4_towns,Stafford,2017,ages0_17_poverty,385,165,0.166,0.069
pov_age,4_towns,Stafford,2017,ages0_17_low_income,801,239,0.345,0.096
pov_age,4_towns,Stafford,2017,ages65plus_poverty_status_determined,1616,199,NA,NA
pov_age,4_towns,Stafford,2017,ages65plus_poverty,123,66,0.076,0.04
pov_age,4_towns,Stafford,2017,ages65plus_low_income,443,135,0.274,0.076
pov_age,4_towns,Stamford,2017,ages0_17_poverty_status_determined,25892,1076,NA,NA
pov_age,4_towns,Stamford,2017,ages0_17_poverty,2671,548,0.103,0.021
pov_age,4_towns,Stamford,2017,ages0_17_low_income,8087,931,0.312,0.034
pov_age,4_towns,Stamford,2017,ages65plus_poverty_status_determined,17322,794,NA,NA
pov_age,4_towns,Stamford,2017,ages65plus_poverty,1647,343,0.095,0.019
pov_age,4_towns,Stamford,2017,ages65plus_low_income,3720,495,0.215,0.027
pov_age,4_towns,Sterling,2017,ages0_17_poverty_status_determined,871,174,NA,NA
pov_age,4_towns,Sterling,2017,ages0_17_poverty,37,51,0.042,0.058
pov_age,4_towns,Sterling,2017,ages0_17_low_income,80,77,0.092,0.086
pov_age,4_towns,Sterling,2017,ages65plus_poverty_status_determined,332,88,NA,NA
pov_age,4_towns,Sterling,2017,ages65plus_poverty,26,34,0.078,0.1
pov_age,4_towns,Sterling,2017,ages65plus_low_income,70,61,0.211,0.175
pov_age,4_towns,Stonington,2017,ages0_17_poverty_status_determined,3200,292,NA,NA
pov_age,4_towns,Stonington,2017,ages0_17_poverty,538,188,0.168,0.057
pov_age,4_towns,Stonington,2017,ages0_17_low_income,686,207,0.214,0.062
pov_age,4_towns,Stonington,2017,ages65plus_poverty_status_determined,4368,294,NA,NA
pov_age,4_towns,Stonington,2017,ages65plus_poverty,243,83,0.056,0.019
pov_age,4_towns,Stonington,2017,ages65plus_low_income,712,150,0.163,0.033
pov_age,4_towns,Stratford,2017,ages0_17_poverty_status_determined,9608,651,NA,NA
pov_age,4_towns,Stratford,2017,ages0_17_poverty,1090,295,0.113,0.03
pov_age,4_towns,Stratford,2017,ages0_17_low_income,2632,433,0.274,0.041
pov_age,4_towns,Stratford,2017,ages65plus_poverty_status_determined,9948,548,NA,NA
pov_age,4_towns,Stratford,2017,ages65plus_poverty,662,202,0.067,0.02
pov_age,4_towns,Stratford,2017,ages65plus_low_income,2377,369,0.239,0.035
pov_age,4_towns,Suffield,2017,ages0_17_poverty_status_determined,2913,333,NA,NA
pov_age,4_towns,Suffield,2017,ages0_17_poverty,299,260,0.103,0.088
pov_age,4_towns,Suffield,2017,ages0_17_low_income,526,285,0.181,0.096
pov_age,4_towns,Suffield,2017,ages65plus_poverty_status_determined,2123,279,NA,NA
pov_age,4_towns,Suffield,2017,ages65plus_poverty,8,35,0.004,0.016
pov_age,4_towns,Suffield,2017,ages65plus_low_income,298,116,0.14,0.051
pov_age,4_towns,Thomaston,2017,ages0_17_poverty_status_determined,1565,226,NA,NA
pov_age,4_towns,Thomaston,2017,ages0_17_poverty,163,109,0.104,0.068
pov_age,4_towns,Thomaston,2017,ages0_17_low_income,275,136,0.176,0.083
pov_age,4_towns,Thomaston,2017,ages65plus_poverty_status_determined,1266,179,NA,NA
pov_age,4_towns,Thomaston,2017,ages65plus_poverty,49,49,0.039,0.038
pov_age,4_towns,Thomaston,2017,ages65plus_low_income,259,91,0.205,0.066
pov_age,4_towns,Thompson,2017,ages0_17_poverty_status_determined,1706,240,NA,NA
pov_age,4_towns,Thompson,2017,ages0_17_poverty,59,54,0.035,0.031
pov_age,4_towns,Thompson,2017,ages0_17_low_income,237,128,0.139,0.072
pov_age,4_towns,Thompson,2017,ages65plus_poverty_status_determined,1376,181,NA,NA
pov_age,4_towns,Thompson,2017,ages65plus_poverty,100,71,0.073,0.051
pov_age,4_towns,Thompson,2017,ages65plus_low_income,383,128,0.278,0.086
pov_age,4_towns,Tolland,2017,ages0_17_poverty_status_determined,3531,371,NA,NA
pov_age,4_towns,Tolland,2017,ages0_17_poverty,25,51,0.007,0.014
pov_age,4_towns,Tolland,2017,ages0_17_low_income,301,192,0.085,0.054
pov_age,4_towns,Tolland,2017,ages65plus_poverty_status_determined,1932,228,NA,NA
pov_age,4_towns,Tolland,2017,ages65plus_poverty,40,50,0.021,0.026
pov_age,4_towns,Tolland,2017,ages65plus_low_income,202,118,0.105,0.06
pov_age,4_towns,Torrington,2017,ages0_17_poverty_status_determined,6548,521,NA,NA
pov_age,4_towns,Torrington,2017,ages0_17_poverty,803,207,0.123,0.03
pov_age,4_towns,Torrington,2017,ages0_17_low_income,1994,333,0.305,0.045
pov_age,4_towns,Torrington,2017,ages65plus_poverty_status_determined,6045,425,NA,NA
pov_age,4_towns,Torrington,2017,ages65plus_poverty,492,134,0.081,0.021
pov_age,4_towns,Torrington,2017,ages65plus_low_income,1640,253,0.271,0.037
pov_age,4_towns,Trumbull,2017,ages0_17_poverty_status_determined,8704,606,NA,NA
pov_age,4_towns,Trumbull,2017,ages0_17_poverty,143,93,0.016,0.011
pov_age,4_towns,Trumbull,2017,ages0_17_low_income,711,239,0.082,0.027
pov_age,4_towns,Trumbull,2017,ages65plus_poverty_status_determined,6637,529,NA,NA
pov_age,4_towns,Trumbull,2017,ages65plus_poverty,158,79,0.024,0.012
pov_age,4_towns,Trumbull,2017,ages65plus_low_income,802,195,0.121,0.028
pov_age,4_towns,Union,2017,ages0_17_poverty_status_determined,164,54,NA,NA
pov_age,4_towns,Union,2017,ages0_17_poverty,0,12,0,0.073
pov_age,4_towns,Union,2017,ages0_17_low_income,5,37,0.03,0.225
pov_age,4_towns,Union,2017,ages65plus_poverty_status_determined,228,46,NA,NA
pov_age,4_towns,Union,2017,ages65plus_poverty,9,23,0.039,0.101
pov_age,4_towns,Union,2017,ages65plus_low_income,19,36,0.083,0.157
pov_age,4_towns,Vernon,2017,ages0_17_poverty_status_determined,5070,456,NA,NA
pov_age,4_towns,Vernon,2017,ages0_17_poverty,471,224,0.093,0.043
pov_age,4_towns,Vernon,2017,ages0_17_low_income,1639,417,0.323,0.077
pov_age,4_towns,Vernon,2017,ages65plus_poverty_status_determined,4911,340,NA,NA
pov_age,4_towns,Vernon,2017,ages65plus_poverty,220,91,0.045,0.018
pov_age,4_towns,Vernon,2017,ages65plus_low_income,1157,226,0.236,0.043
pov_age,4_towns,Voluntown,2017,ages0_17_poverty_status_determined,488,88,NA,NA
pov_age,4_towns,Voluntown,2017,ages0_17_poverty,7,26,0.014,0.053
pov_age,4_towns,Voluntown,2017,ages0_17_low_income,107,66,0.219,0.129
pov_age,4_towns,Voluntown,2017,ages65plus_poverty_status_determined,414,84,NA,NA
pov_age,4_towns,Voluntown,2017,ages65plus_poverty,53,40,0.128,0.093
pov_age,4_towns,Voluntown,2017,ages65plus_low_income,89,53,0.215,0.12
pov_age,4_towns,Wallingford,2017,ages0_17_poverty_status_determined,7240,585,NA,NA
pov_age,4_towns,Wallingford,2017,ages0_17_poverty,416,151,0.057,0.02
pov_age,4_towns,Wallingford,2017,ages0_17_low_income,1063,259,0.147,0.034
pov_age,4_towns,Wallingford,2017,ages65plus_poverty_status_determined,8458,501,NA,NA
pov_age,4_towns,Wallingford,2017,ages65plus_poverty,410,177,0.048,0.021
pov_age,4_towns,Wallingford,2017,ages65plus_low_income,1501,268,0.177,0.03
pov_age,4_towns,Warren,2017,ages0_17_poverty_status_determined,266,43,NA,NA
pov_age,4_towns,Warren,2017,ages0_17_poverty,8,22,0.03,0.083
pov_age,4_towns,Warren,2017,ages0_17_low_income,27,37,0.102,0.138
pov_age,4_towns,Warren,2017,ages65plus_poverty_status_determined,310,51,NA,NA
pov_age,4_towns,Warren,2017,ages65plus_poverty,15,22,0.048,0.071
pov_age,4_towns,Warren,2017,ages65plus_low_income,50,39,0.161,0.123
pov_age,4_towns,Washington,2017,ages0_17_poverty_status_determined,452,131,NA,NA
pov_age,4_towns,Washington,2017,ages0_17_poverty,0,12,0,0.027
pov_age,4_towns,Washington,2017,ages0_17_low_income,65,70,0.144,0.149
pov_age,4_towns,Washington,2017,ages65plus_poverty_status_determined,976,175,NA,NA
pov_age,4_towns,Washington,2017,ages65plus_poverty,30,32,0.031,0.032
pov_age,4_towns,Washington,2017,ages65plus_low_income,146,83,0.15,0.081
pov_age,4_towns,Waterbury,2017,ages0_17_poverty_status_determined,27592,1269,NA,NA
pov_age,4_towns,Waterbury,2017,ages0_17_poverty,9703,910,0.352,0.029
pov_age,4_towns,Waterbury,2017,ages0_17_low_income,17557,1232,0.636,0.034
pov_age,4_towns,Waterbury,2017,ages65plus_poverty_status_determined,13397,689,NA,NA
pov_age,4_towns,Waterbury,2017,ages65plus_poverty,1919,311,0.143,0.022
pov_age,4_towns,Waterbury,2017,ages65plus_low_income,5517,515,0.412,0.032
pov_age,4_towns,Waterford,2017,ages0_17_poverty_status_determined,3407,387,NA,NA
pov_age,4_towns,Waterford,2017,ages0_17_poverty,301,141,0.088,0.04
pov_age,4_towns,Waterford,2017,ages0_17_low_income,723,222,0.212,0.061
pov_age,4_towns,Waterford,2017,ages65plus_poverty_status_determined,4006,315,NA,NA
pov_age,4_towns,Waterford,2017,ages65plus_poverty,301,114,0.075,0.028
pov_age,4_towns,Waterford,2017,ages65plus_low_income,729,174,0.182,0.041
pov_age,4_towns,Watertown,2017,ages0_17_poverty_status_determined,4361,520,NA,NA
pov_age,4_towns,Watertown,2017,ages0_17_poverty,101,137,0.023,0.031
pov_age,4_towns,Watertown,2017,ages0_17_low_income,467,222,0.107,0.049
pov_age,4_towns,Watertown,2017,ages65plus_poverty_status_determined,3813,397,NA,NA
pov_age,4_towns,Watertown,2017,ages65plus_poverty,234,106,0.061,0.027
pov_age,4_towns,Watertown,2017,ages65plus_low_income,873,220,0.229,0.053
pov_age,4_towns,West Hartford,2017,ages0_17_poverty_status_determined,14293,718,NA,NA
pov_age,4_towns,West Hartford,2017,ages0_17_poverty,1381,335,0.097,0.023
pov_age,4_towns,West Hartford,2017,ages0_17_low_income,2798,455,0.196,0.03
pov_age,4_towns,West Hartford,2017,ages65plus_poverty_status_determined,10534,499,NA,NA
pov_age,4_towns,West Hartford,2017,ages65plus_poverty,780,176,0.074,0.016
pov_age,4_towns,West Hartford,2017,ages65plus_low_income,2015,281,0.191,0.025
pov_age,4_towns,West Haven,2017,ages0_17_poverty_status_determined,11246,866,NA,NA
pov_age,4_towns,West Haven,2017,ages0_17_poverty,2020,474,0.18,0.04
pov_age,4_towns,West Haven,2017,ages0_17_low_income,4831,712,0.43,0.054
pov_age,4_towns,West Haven,2017,ages65plus_poverty_status_determined,6997,503,NA,NA
pov_age,4_towns,West Haven,2017,ages65plus_poverty,529,163,0.076,0.023
pov_age,4_towns,West Haven,2017,ages65plus_low_income,1973,322,0.282,0.041
pov_age,4_towns,Westbrook,2017,ages0_17_poverty_status_determined,885,205,NA,NA
pov_age,4_towns,Westbrook,2017,ages0_17_poverty,29,50,0.033,0.056
pov_age,4_towns,Westbrook,2017,ages0_17_low_income,107,112,0.121,0.123
pov_age,4_towns,Westbrook,2017,ages65plus_poverty_status_determined,1484,251,NA,NA
pov_age,4_towns,Westbrook,2017,ages65plus_poverty,65,71,0.044,0.047
pov_age,4_towns,Westbrook,2017,ages65plus_low_income,271,119,0.183,0.074
pov_age,4_towns,Weston,2017,ages0_17_poverty_status_determined,3171,310,NA,NA
pov_age,4_towns,Weston,2017,ages0_17_poverty,41,50,0.013,0.016
pov_age,4_towns,Weston,2017,ages0_17_low_income,139,94,0.044,0.029
pov_age,4_towns,Weston,2017,ages65plus_poverty_status_determined,1333,167,NA,NA
pov_age,4_towns,Weston,2017,ages65plus_poverty,59,43,0.044,0.032
pov_age,4_towns,Weston,2017,ages65plus_low_income,101,79,0.076,0.058
pov_age,4_towns,Westport,2017,ages0_17_poverty_status_determined,7629,484,NA,NA
pov_age,4_towns,Westport,2017,ages0_17_poverty,203,98,0.027,0.013
pov_age,4_towns,Westport,2017,ages0_17_low_income,664,246,0.087,0.032
pov_age,4_towns,Westport,2017,ages65plus_poverty_status_determined,4436,419,NA,NA
pov_age,4_towns,Westport,2017,ages65plus_poverty,217,111,0.049,0.025
pov_age,4_towns,Westport,2017,ages65plus_low_income,444,138,0.1,0.03
pov_age,4_towns,Wethersfield,2017,ages0_17_poverty_status_determined,4922,429,NA,NA
pov_age,4_towns,Wethersfield,2017,ages0_17_poverty,171,111,0.035,0.022
pov_age,4_towns,Wethersfield,2017,ages0_17_low_income,792,228,0.161,0.044
pov_age,4_towns,Wethersfield,2017,ages65plus_poverty_status_determined,5294,394,NA,NA
pov_age,4_towns,Wethersfield,2017,ages65plus_poverty,429,202,0.081,0.038
pov_age,4_towns,Wethersfield,2017,ages65plus_low_income,1223,279,0.231,0.05
pov_age,4_towns,Willington,2017,ages0_17_poverty_status_determined,886,302,NA,NA
pov_age,4_towns,Willington,2017,ages0_17_poverty,95,89,0.107,0.094
pov_age,4_towns,Willington,2017,ages0_17_low_income,248,155,0.28,0.147
pov_age,4_towns,Willington,2017,ages65plus_poverty_status_determined,802,180,NA,NA
pov_age,4_towns,Willington,2017,ages65plus_poverty,40,47,0.05,0.058
pov_age,4_towns,Willington,2017,ages65plus_low_income,220,144,0.274,0.169
pov_age,4_towns,Wilton,2017,ages0_17_poverty_status_determined,5438,324,NA,NA
pov_age,4_towns,Wilton,2017,ages0_17_poverty,177,111,0.033,0.02
pov_age,4_towns,Wilton,2017,ages0_17_low_income,442,166,0.081,0.03
pov_age,4_towns,Wilton,2017,ages65plus_poverty_status_determined,2704,279,NA,NA
pov_age,4_towns,Wilton,2017,ages65plus_poverty,56,45,0.021,0.017
pov_age,4_towns,Wilton,2017,ages65plus_low_income,272,96,0.101,0.034
pov_age,4_towns,Winchester,2017,ages0_17_poverty_status_determined,1587,296,NA,NA
pov_age,4_towns,Winchester,2017,ages0_17_poverty,376,179,0.237,0.104
pov_age,4_towns,Winchester,2017,ages0_17_low_income,574,217,0.362,0.119
pov_age,4_towns,Winchester,2017,ages65plus_poverty_status_determined,2277,355,NA,NA
pov_age,4_towns,Winchester,2017,ages65plus_poverty,213,165,0.094,0.071
pov_age,4_towns,Winchester,2017,ages65plus_low_income,406,199,0.178,0.083
pov_age,4_towns,Windham,2017,ages0_17_poverty_status_determined,4763,356,NA,NA
pov_age,4_towns,Windham,2017,ages0_17_poverty,1749,337,0.367,0.065
pov_age,4_towns,Windham,2017,ages0_17_low_income,3348,494,0.703,0.089
pov_age,4_towns,Windham,2017,ages65plus_poverty_status_determined,2686,329,NA,NA
pov_age,4_towns,Windham,2017,ages65plus_poverty,253,122,0.094,0.044
pov_age,4_towns,Windham,2017,ages65plus_low_income,695,176,0.259,0.057
pov_age,4_towns,Windsor,2017,ages0_17_poverty_status_determined,5554,449,NA,NA
pov_age,4_towns,Windsor,2017,ages0_17_poverty,224,116,0.04,0.021
pov_age,4_towns,Windsor,2017,ages0_17_low_income,876,249,0.158,0.043
pov_age,4_towns,Windsor,2017,ages65plus_poverty_status_determined,4761,361,NA,NA
pov_age,4_towns,Windsor,2017,ages65plus_poverty,239,119,0.05,0.025
pov_age,4_towns,Windsor,2017,ages65plus_low_income,717,198,0.151,0.04
pov_age,4_towns,Windsor Locks,2017,ages0_17_poverty_status_determined,2247,324,NA,NA
pov_age,4_towns,Windsor Locks,2017,ages0_17_poverty,209,172,0.093,0.075
pov_age,4_towns,Windsor Locks,2017,ages0_17_low_income,599,243,0.267,0.101
pov_age,4_towns,Windsor Locks,2017,ages65plus_poverty_status_determined,2275,282,NA,NA
pov_age,4_towns,Windsor Locks,2017,ages65plus_poverty,115,68,0.051,0.029
pov_age,4_towns,Windsor Locks,2017,ages65plus_low_income,433,145,0.19,0.059
pov_age,4_towns,Wolcott,2017,ages0_17_poverty_status_determined,3418,400,NA,NA
pov_age,4_towns,Wolcott,2017,ages0_17_poverty,95,94,0.028,0.027
pov_age,4_towns,Wolcott,2017,ages0_17_low_income,539,262,0.158,0.074
pov_age,4_towns,Wolcott,2017,ages65plus_poverty_status_determined,2640,284,NA,NA
pov_age,4_towns,Wolcott,2017,ages65plus_poverty,165,86,0.062,0.032
pov_age,4_towns,Wolcott,2017,ages65plus_low_income,431,134,0.163,0.048
pov_age,4_towns,Woodbridge,2017,ages0_17_poverty_status_determined,2086,271,NA,NA
pov_age,4_towns,Woodbridge,2017,ages0_17_poverty,86,58,0.041,0.027
